time,hip_qfrc_act,hip_qfrc_con,knee_qfrc_act,knee_qfrc_con,ankle_qfrc_act,ankle_qfrc_con,hip_net,knee_net,ankle_net
0.0005,60.0,0.0,96.0,0.0,16.0,0.0,60.0,96.0,16.0
0.001,58.11258688669233,0.0,88.34056817282979,0.0,10.359831365191432,0.0,58.11258688669233,88.34056817282979,10.359831365191432
0.0015,55.755372465558054,0.0,81.4986534708587,0.0,7.193507548416065,0.0,55.755372465558054,81.4986534708587,7.193507548416065
0.002,53.12191493630374,0.0,75.38862417586904,0.0,5.358136386947507,0.0,53.12191493630374,75.38862417586904,5.358136386947507
0.0025,50.33668395119466,0.0,69.92505133432849,0.0,4.241688922694941,0.0,50.33668395119466,69.92505133432849,4.241688922694941
0.003,47.48248869677465,0.0,65.02880764476492,0.0,3.5164005636284017,0.0,47.48248869677465,65.02880764476492,3.5164005636284017
0.0035,44.6160450634236,0.0,60.62925691715611,0.0,3.006712621515817,0.0,44.6160450634236,60.62925691715611,3.006712621515817
0.004,41.77703141489448,0.0,56.66457139855635,0.0,2.6185415163781727,0.0,41.77703141489448,56.66457139855635,2.6185415163781727
0.0045000000000000005,38.99352813939788,0.0,53.08120163592571,0.0,2.301397469444936,0.0,38.99352813939788,53.08120163592571,2.301397469444936
0.005000000000000001,36.285414550933865,0.0,49.83301330816454,0.0,2.028101113827873,0.0,36.285414550933865,49.83301330816454,2.028101113827873
0.005500000000000001,33.66658448104431,0.0,46.88034388656433,0.0,1.7839272629135436,0.0,33.66658448104431,46.88034388656433,1.7839272629135436
0.006000000000000002,31.14645717010893,0.0,44.18909734371937,0.0,1.5607979594826986,0.0,31.14645717010893,44.18909734371937,1.5607979594826986
0.006500000000000002,28.73105137524601,0.0,41.72992635453511,0.0,1.3541791749891843,0.0,28.73105137524601,41.72992635453511,1.3541791749891843
0.007000000000000003,26.423776662205512,0.0,39.47751704400628,0.0,1.1614245300183583,0.0,26.423776662205512,39.47751704400628,1.1614245300183583
0.007500000000000003,24.2260330093566,0.0,37.40997487167289,0.0,0.980892958634854,0.0,24.2260330093566,37.40997487167289,0.980892958634854
0.008000000000000004,22.13767469180442,0.0,35.508303032926676,0.0,0.8114799159335035,0.0,22.13767469180442,35.508303032926676,0.8114799159335035
0.008500000000000004,20.1573743334732,0.0,33.755962232836396,0.0,0.6523692404644237,0.0,20.1573743334732,33.755962232836396,0.6523692404644237
0.009000000000000005,18.282911224824687,0.0,32.13850044915114,0.0,0.502902505567711,0.0,18.282911224824687,32.13850044915114,0.502902505567711
0.009500000000000005,16.511400831865785,0.0,30.64324209925178,0.0,0.3625107349353982,0.0,16.511400831865785,30.64324209925178,0.3625107349353982
0.010000000000000005,14.839477871826716,0.0,29.259027222869463,0.0,0.230679069349236,0.0,14.839477871826716,29.259027222869463,0.230679069349236
0.010500000000000006,13.26344230804034,0.0,27.97599257223129,0.0,0.10692872338261594,0.0,13.26344230804034,27.97599257223129,0.10692872338261594
0.011000000000000006,11.779375514021325,0.0,26.78538771628149,0.0,-0.009192080911212486,0.0,11.779375514021325,26.78538771628149,-0.009192080911212486
0.011500000000000007,10.383232331821034,0.0,25.67942035497265,0.0,-0.11811259518832884,0.0,10.383232331821034,25.67942035497265,-0.11811259518832884
0.012000000000000007,9.070913604245874,0.0,24.651125986102045,0.0,-0.2202417446051257,0.0,9.070913604245874,24.651125986102045,-0.2202417446051257
0.012500000000000008,7.838322876173208,0.0,23.694257874455957,0.0,-0.3159692412593813,0.0,7.838322876173208,23.694257874455957,-0.3159692412593813
0.013000000000000008,6.6814102635251515,0.0,22.803193953780465,0.0,-0.40566622034307187,0.0,6.6814102635251515,22.803193953780465,-0.40566622034307187
0.013500000000000009,5.596205931755435,0.0,21.972857862084993,0.0,-0.48968570047956206,0.0,5.596205931755435,21.972857862084993,-0.48968570047956206
0.014000000000000009,4.5788451765043305,0.0,21.198651785846437,0.0,-0.5683630099834289,0.0,4.5788451765043305,21.198651785846437,-0.5683630099834289
0.01450000000000001,3.625586734255762,0.0,20.47639918349239,0.0,-0.6420162392361846,0.0,3.625586734255762,20.47639918349239,-0.6420162392361846
0.01500000000000001,2.7328256532973683,0.0,19.802295786052014,0.0,-0.7109467389070119,0.0,2.7328256532973683,19.802295786052014,-0.7109467389070119
0.01550000000000001,1.897101811963779,0.0,19.172867544255894,0.0,-0.7754396646482462,0.0,1.897101811963779,19.172867544255894,-0.7754396646482462
0.01600000000000001,1.1151049718434365,0.0,18.58493441611472,0.0,-0.8357645607326134,0.0,1.1151049718434365,18.58493441611472,-0.8357645607326134
0.01650000000000001,0.3836770902151727,0.0,18.035579075074793,0.0,-0.8921759723879106,0.0,0.3836770902151727,18.035579075074793,-0.8921759723879106
0.01700000000000001,-0.3001875180624438,0.0,17.522119772904546,0.0,-0.9449140764689545,0.0,-0.3001875180624438,17.522119772904546,-0.9449140764689545
0.017500000000000012,-0.9393436889665168,0.0,17.042086719029214,0.0,-0.9942053211196722,0.0,-0.9393436889665168,17.042086719029214,-0.9942053211196722
0.018000000000000013,-1.5364981980078198,0.0,16.593201443695477,0.0,-1.040263066487249,0.0,-1.5364981980078198,16.593201443695477,-1.040263066487249
0.018500000000000013,-2.0942135131918462,0.0,16.173358699922687,0.0,-1.0832882200013074,0.0,-2.0942135131918462,16.173358699922687,-1.0832882200013074
0.019000000000000013,-2.614912256889852,0.0,15.780610531807895,0.0,-1.1234698610696654,0.0,-2.614912256889852,15.780610531807895,-1.1234698610696654
0.019500000000000014,-3.1008821709774566,0.0,15.413152197009481,0.0,-1.1609858512089346,0.0,-3.1008821709774566,15.413152197009481,-1.1609858512089346
0.020000000000000014,-3.5542814203047897,0.0,15.069309681272728,0.0,-1.1960034266149933,0.0,-3.5542814203047897,15.069309681272728,-1.1960034266149933
0.020500000000000015,-3.9771441028584604,0.0,14.747528584452198,0.0,-1.2286797709949866,0.0,-3.9771441028584604,14.747528584452198,-1.2286797709949866
0.021000000000000015,-4.371385862195126,0.0,14.446364192093085,0.0,-1.2591625671504474,0.0,-4.371385862195126,14.446364192093085,-1.2591625671504474
0.021500000000000016,-4.7388095199362965,0.0,14.164472575457125,0.0,-1.2875905263411767,0.0,-4.7388095199362965,14.164472575457125,-1.2875905263411767
0.022000000000000016,-5.08111066421975,0.0,13.900602586916875,0.0,-1.314093894892288,0.0,-5.08111066421975,13.900602586916875,-1.314093894892288
0.022500000000000017,-5.39988314473112,0.0,13.653588637716837,0.0,-1.3387949378509063,0.0,-5.39988314473112,13.653588637716837,-1.3387949378509063
0.023000000000000017,-5.696624436895377,0.0,13.422344161883757,0.0,-1.361808399770176,0.0,-5.696624436895377,13.422344161883757,-1.361808399770176
0.023500000000000017,-5.972740847487273,0.0,13.20585568413071,0.0,-1.3832419429090663,0.0,-5.972740847487273,13.20585568413071,-1.3832419429090663
0.024000000000000018,-6.2295525417360125,0.0,13.003177421392365,0.0,-1.4031965632990975,0.0,-6.2295525417360125,13.003177421392365,-1.4031965632990975
0.02450000000000002,-6.468298378279854,0.0,12.813426357544301,0.0,-1.4217669852513382,0.0,-6.468298378279854,12.813426357544301,-1.4217669852513382
0.02500000000000002,-6.690140543357984,0.0,12.635777739207697,0.0,-1.439042034967585,0.0,-6.690140543357984,12.635777739207697,-1.439042034967585
0.02550000000000002,-6.896168979627646,0.0,12.469460947585276,0.0,-1.4551049939839587,0.0,-6.896168979627646,12.469460947585276,-1.4551049939839587
0.02600000000000002,-7.087405608160083,0.0,12.313755707235146,0.0,-1.4700339332185166,0.0,-7.087405608160083,12.313755707235146,-1.4700339332185166
0.02650000000000002,-7.26480834464607,0.0,12.167988597738372,0.0,-1.4839020284206796,0.0,-7.26480834464607,12.167988597738372,-1.4839020284206796
0.02700000000000002,-7.429274912762338,0.0,12.031529838511005,0.0,-1.496777857833834,0.0,-7.429274912762338,12.031529838511005,-1.496777857833834
0.02750000000000002,-7.581646459116655,0.0,11.903790320670339,0.0,-1.5087256828845241,0.0,-7.581646459116655,11.903790320670339,-1.5087256828845241
0.02800000000000002,-7.72271097528494,0.0,11.784218862989405,0.0,-1.5198057127055336,0.0,-7.72271097528494,11.784218862989405,-1.5198057127055336
0.028500000000000022,-7.853206533253967,0.0,11.672299671655765,0.0,-1.530074353288228,0.0,-7.853206533253967,11.672299671655765,-1.530074353288228
0.029000000000000022,-7.973824341139817,0.0,11.567549985851713,0.0,-1.5395844420411606,0.0,-7.973824341139817,11.567549985851713,-1.5395844420411606
0.029500000000000023,-8.085211626418157,0.0,11.469517893159775,0.0,-1.548385468511377,0.0,-8.085211626418157,11.469517893159775,-1.548385468511377
0.030000000000000023,-8.187974354111475,0.0,11.377780300515838,0.0,-1.5565237820002409,0.0,-8.187974354111475,11.377780300515838,-1.5565237820002409
0.030500000000000024,-8.282679787466975,0.0,11.29194104792299,0.0,-1.5640427867797655,0.0,-8.282679787466975,11.29194104792299,-1.5640427867797655
0.031000000000000024,-8.369858898648914,0.0,11.211629153438821,0.0,-1.5709831255881497,0.0,-8.369858898648914,11.211629153438821,-1.5709831255881497
0.03150000000000002,-8.450008636886196,0.0,11.136497179082937,0.0,-1.5773828520547681,0.0,-8.450008636886196,11.136497179082937,-1.5773828520547681
0.03200000000000002,-8.523594061371966,0.0,11.066219708307756,0.0,-1.5832775926768647,0.0,-8.523594061371966,11.066219708307756,-1.5832775926768647
0.03250000000000002,-8.591050346027828,0.0,11.000491926551604,0.0,-1.588700698941281,0.0,-8.591050346027828,11.000491926551604,-1.588700698941281
0.03300000000000002,-8.652784663025102,0.0,10.93902829716626,0.0,-1.5936833901567269,0.0,-8.652784663025102,10.93902829716626,-1.5936833901567269
0.03350000000000002,-8.709177951715134,0.0,10.881561325696396,0.0,-1.5982548875339262,0.0,-8.709177951715134,10.881561325696396,-1.5982548875339262
0.03400000000000002,-8.760586579363434,0.0,10.82784040609971,0.0,-1.6024425400245121,0.0,-8.760586579363434,10.82784040609971,-1.6024425400245121
0.034500000000000024,-8.807343899814072,0.0,10.777630743036525,0.0,-1.6062719424025147,0.0,-8.807343899814072,10.777630743036525,-1.6062719424025147
0.035000000000000024,-8.849761715941383,0.0,10.730712344849337,0.0,-1.609767046047267,0.0,-8.849761715941383,10.730712344849337,-1.609767046047267
0.035500000000000025,-8.888131651471184,0.0,10.686879082283497,0.0,-1.612950262861915,0.0,-8.888131651471184,10.686879082283497,-1.612950262861915
0.036000000000000025,-8.922726437484584,0.0,10.645937808399935,0.0,-1.61584256273769,0.0,-8.922726437484584,10.645937808399935,-1.61584256273769
0.036500000000000025,-8.953801118649494,0.0,10.60770753548087,0.0,-1.6184635649522576,0.0,-8.953801118649494,10.60770753548087,-1.6184635649522576
0.037000000000000026,-8.981594183965228,0.0,10.572018665053918,0.0,-1.6208316238677085,0.0,-8.981594183965228,10.572018665053918,-1.6208316238677085
0.037500000000000026,-9.006328626552431,0.0,10.538712267451729,0.0,-1.6229639092741692,0.0,-9.006328626552431,10.538712267451729,-1.6229639092741692
0.03800000000000003,-9.028212936774679,0.0,10.507639407589068,0.0,-1.6248764817044759,0.0,-9.028212936774679,10.507639407589068,-1.6248764817044759
0.03850000000000003,-9.047442032743845,0.0,10.47866051388354,0.0,-1.6265843630269785,0.0,-9.047442032743845,10.47866051388354,-1.6265843630269785
0.03900000000000003,-9.06419813203297,0.0,10.451644787466307,0.0,-1.628101602605824,0.0,-9.06419813203297,10.451644787466307,-1.628101602605824
0.03950000000000003,-9.078651568204776,0.0,10.426469649033038,0.0,-1.6294413393007616,0.0,-9.078651568204776,10.426469649033038,-1.6294413393007616
0.04000000000000003,-9.09096155555659,0.0,10.403020220872747,0.0,-1.630615859563008,0.0,-9.09096155555659,10.403020220872747,-1.630615859563008
0.04050000000000003,-9.101276905285204,0.0,10.38118884178158,0.0,-1.6316366518680567,0.0,-9.101276905285204,10.38118884178158,-1.6316366518680567
0.04100000000000003,-9.109736696087197,0.0,10.360874612729901,0.0,-1.6325144577123538,0.0,-9.109736696087197,10.360874612729901,-1.6325144577123538
0.04150000000000003,-9.116470902032717,0.0,10.341982971292623,0.0,-1.6332593193870224,0.0,-9.116470902032717,10.341982971292623,-1.6332593193870224
0.04200000000000003,-9.121600980381146,0.0,10.324425292992032,0.0,-1.6338806247289313,0.0,-9.121600980381146,10.324425292992032,-1.6338806247289313
0.04250000000000003,-9.125240421848048,0.0,10.308118517823573,0.0,-1.6343871490375221,0.0,-9.125240421848048,10.308118517823573,-1.6343871490375221
0.04300000000000003,-9.127495265680238,0.0,10.292984800351519,0.0,-1.6347870943342997,0.0,-9.127495265680238,10.292984800351519,-1.6347870943342997
0.04350000000000003,-9.12846458175386,0.0,10.278951181869559,0.0,-1.6350881261309453,0.0,-9.12846458175386,10.278951181869559,-1.6350881261309453
0.04400000000000003,-9.128240921775216,0.0,10.265949283219584,0.0,-1.635297407862403,0.0,-9.128240921775216,10.265949283219584,-1.635297407862403
0.04450000000000003,-9.126910741536449,0.0,10.253915016953613,0.0,-1.6354216331309601,0.0,-9.126910741536449,10.253915016953613,-1.6354216331309601
0.04500000000000003,-9.124554796057907,0.0,10.242788317611598,0.0,-1.6354670558992837,0.0,-9.124554796057907,10.242788317611598,-1.6354670558992837
0.045500000000000033,-9.121248509337164,0.0,10.232512888966312,0.0,-1.6354395187609327,0.0,-9.121248509337164,10.232512888966312,-1.6354395187609327
0.046000000000000034,-9.117062320316649,0.0,10.223035967161252,0.0,-1.6353444794098877,0.0,-9.117062320316649,10.223035967161252,-1.6353444794098877
0.046500000000000034,-9.112062006582505,0.0,10.21430809873641,0.0,-1.6351870354222058,0.0,-9.112062006582505,10.21430809873641,-1.6351870354222058
0.047000000000000035,-9.106308987213112,0.0,10.206282932602278,0.0,-1.6349719474567337,0.0,-9.106308987213112,10.206282932602278,-1.6349719474567337
0.047500000000000035,-9.099860606106745,0.0,10.198917025082324,0.0,-1.634703660974516,0.0,-9.099860606106745,10.198917025082324,-1.634703660974516
0.048000000000000036,-9.0927703970342,0.0,10.19216965719977,0.0,-1.63438632657072,0.0,-9.0927703970342,10.19216965719977,-1.63438632657072
0.048500000000000036,-9.085088331585439,0.0,10.186002663438103,0.0,-1.6340238190069343,0.0,-9.085088331585439,10.186002663438103,-1.6340238190069343
0.04900000000000004,-9.076861051103663,0.0,10.180380271253057,0.0,-1.633619755026153,0.0,-9.076861051103663,10.180380271253057,-1.633619755026153
0.04950000000000004,-9.06813208363323,0.0,10.175268950660552,0.0,-1.6331775100277355,0.0,-9.06813208363323,10.175268950660552,-1.6331775100277355
0.05000000000000004,-9.058942046841423,0.0,10.170637273266493,0.0,-1.6327002336746688,0.0,-9.058942046841423,10.170637273266493,-1.6327002336746688
0.05050000000000004,-9.049328837814642,0.0,10.166455780145895,0.0,-1.6321908645010126,0.0,-9.049328837814642,10.166455780145895,-1.6321908645010126
0.05100000000000004,-9.039327810571649,0.0,10.162696858015465,0.0,-1.6316521435830467,0.0,-9.039327810571649,10.162696858015465,-1.6316521435830467
0.05150000000000004,-9.028971942083388,0.0,10.159334623179348,0.0,-1.6310866273338291,0.0,-9.028971942083388,10.159334623179348,-1.6310866273338291
0.05200000000000004,-9.018291987537879,0.0,10.156344812759812,0.0,-1.630496699476737,0.0,-9.018291987537879,10.156344812759812,-1.630496699476737
